id|symbol|name
8ad724a7-0934-4398-b9f2-4792cfb70064|KRUS|Kura Sushi USA, Inc. Class A Common Stock
91b0dd57-163a-4057-968a-3e3a8788d498|LB|L Brands, Inc.
610be958-bb69-4d36-a4d1-ff61c075e760|FSTR|L.B. Foster Company Common Stock
ac11bc30-2788-40f7-9c87-e24734d4dfd9|LHX|L3Harris Technologies, Inc.
e13a5e00-2167-4808-ba89-a693c36b7631|LADR|LADDER CAPITAL CORP
94a74e94-f4f3-42b4-999a-2eebe67d99d3|LAIX|LAIX Inc.
6ee4dfdb-b917-4f5b-b09d-26de27774fdf|LCII|LCI Industries
b771c92b-747a-4709-b421-ddb075be4c48|LCNB|LCNB Corporation Common Stock
22215c5c-900e-4f0a-a5ed-2b054d666163|LPL|LG Display Co. Ltd.
7cb30db4-a774-40bf-be54-b683a8dcf12d|LGIH|LGI Homes, Inc. Common Stock
5b98f688-8877-4987-8f4b-466a24472a8c|DFNS|LGL Systems Acquisition Corp.
9b312ea0-ba52-4b94-8dce-77cb2b610c6a|LHCG|LHC Group Common Stock
9bc739c7-eaa1-4735-9ea6-84f0f9536527|LITB|LIGHTINTHEBOX HOLDING CO., LTD.
5427b1fe-a6da-4cf8-bb6a-2930fa08f989|LIVK|LIV Capital Acquisition Corp. Class A Ordinary Shares
4cf3389e-48dc-4283-a85b-70060ebc6d1a|LIZI|LIZHI INC. American Depositary Shares
e88363a4-d92a-42a2-bc42-eb7ecce50374|LKQ|LKQ Corporation Common Stock
2463bd08-6ad9-44ea-94a9-3ab83e305881|LMFA|LM Funding America, Inc. Common Stock
5705d3df-6129-4f20-99d2-f616e1699618|LMPX|LMP Automotive Holdings, Inc. Common Stock
d832044a-f4ff-4cb9-8a80-5afcf404854d|LPLA|LPL Financial Holdings Inc. Common Stock
74e2934a-c93d-4685-93cf-f59ed507e8d0|LXU|LSB INDUSTRIES INC
ec1d980c-2898-43f3-a8cb-684e7cefc94c|LYTS|LSI Industries Inc. Common Stock
ee5a82ce-d612-439f-a759-48e82dc44eda|LTC|LTC Properties, Inc.
690937b9-dbff-4779-8f23-bba95871787e|LJPC|La Jolla Pharmaceutical Company Common Stock
d42287ec-4303-42ac-bb34-f2452289aa1c|LZB|La-Z-Boy Incorporated
77580d3f-2e0f-4917-b06a-5e950f85394d|LH|Laboratory Corporation of America Holdings
90d56464-95e4-4d1e-849f-7520864df60f|LSF|Laird Superfood, Inc.
9eebd3fb-9047-4145-b30e-94b2adc69597|LSBK|Lake Shore Bancorp, Inc. Common Stock
0e6296d3-cbe9-4bde-8405-10a3d79c45f0|LBAI|Lakeland Bancorp, Inc. Common Stock
b7942d6b-49c6-43e4-b27c-1bc1f0fac881|LKFN|Lakeland Financial Corporation Common Stock
6e578ba3-3dfa-4544-b16c-d5214cf35acf|LAKE|Lakeland Industries, Inc. Common Stock
4708c2d8-f738-4137-b3b8-c58c7559c053|LRCX|Lam Research Corporation Common Stock
894d3520-38ec-4ddb-bec6-0fe29d6d49a8|LAMR|Lamar Advertising Company Class A Common Stock
4a26c57e-00aa-46b5-8b42-a8f9a8abeb90|LW|Lamb Weston Holdings, Inc.
d6c7e261-a7ae-4bab-96d7-d06794628891|LANC|Lancaster Colony Corporation Common Stock
fd36010f-e1bb-4095-83fe-7008e19e217d|LNDC|Landec Corporation Common Stock (DE)
f4eeab16-4ab8-4bc5-b3e9-a66566b41cc7|LARK|Landmark Bancorp Inc. Common Stock
26f369a3-3edc-43bb-b178-c08bfaf87252|LMRK|Landmark Infrastructure Partners LP Common Units
7959adc9-a22a-4500-bdb7-58b6c19c5265|LABP|Landos Biopharma, Inc. Common Stock
0eac32ea-9666-4a31-afef-d372e2a0a3b2|LE|Lands' End, Inc. Common Stock
f4e23fbd-0a1c-4afc-95c4-1b0806e57db7|LSTR|Landstar System, Inc. Common Stock
aac2723c-d566-4454-965f-5a3373ae1155|LCI|Lannett Company, Inc.
ab752969-ad0d-4951-a994-0032a9a3608e|LTRN|Lantern Pharma Inc. Common Stock
4b39fd62-acb0-4a60-bed5-76cd5aecd83d|LNTH|Lantheus Holdings, Inc. Common Stock
6efeace4-00e7-46de-8f55-97126edb8ce3|LTRX|Lantronix, Inc. Common Stock
369b045b-b28f-4a27-bc52-12740675415f|LPI|Laredo Petroleum, Inc.
21980b90-5083-42f2-974a-273f101b65c4|LRMR|Larimar Therapeutics, Inc. Common Stock
612794e4-dbcc-4814-8ea2-3aa1e47523e3|LVS|Las Vegas Sands Corp.
b342d8dd-3483-43f3-9f9b-2591a14ef2aa|LSCC|Lattice Semiconductor Corporation Common Stock
c7c1a5a9-a2bc-4a34-bacd-602b77bc14e9|LAUR|Laureate Education, Inc. Class A Common Stock
55affdc0-d925-43f2-83df-f3e5029d5af7|LAWS|Lawson Products, Inc. Common Stock
b9475e32-3da7-4253-b1a6-44a3d746f5ce|LAZ|Lazard Ltd. Class A
1038cffe-5474-42bf-9c0b-daa6516301e0|LAZY|Lazydays Holdings, Inc. Common Stock
ebdbd98f-3d9d-4078-b0f3-60cccd8b8668|LMAT|LeMaitre Vascular, Inc. Common Stock
4843acd4-03f7-4270-a699-e87b7c5ec45f|LPTX|Leap Therapeutics, Inc. Common Stock
d4bb6e80-1510-480a-9246-04f7f2b1d25c|LEA|Lear Corporation
fb159c65-dc31-46a4-8162-e43cb73425d1|LFTR|Lefteris Acquisition Corp. Class A Common Stock
d3c3b85c-6a47-4f19-83b7-327b762d61e6|LEGH|Legacy Housing Corporation Common Stock (TX)
d2a450bc-4401-4d6b-b6ef-1b221e9032a7|LEGN|Legend Biotech Corporation American Depositary Shares
2a225d7c-e665-49b5-8b56-e60a3dbdad8b|LEG|Leggett & Platt, Inc.
0baeabb2-12ac-4751-af09-fcb671f498a7|LDOS|Leidos Holdings, Inc.
8dbd0128-3043-443e-bf1b-32f7723fcc3a|LMND|Lemonade, Inc.
27d21dd5-38c5-43af-a31e-1b706068687e|LC|LendingClub Corporation
caa6bd02-518a-42c4-836b-2b453493184b|TREE|LendingTree, Inc. Common Stock
95ae860b-4cf1-4dfe-9159-9bd4cd3c7915|LEN|Lennar Corporation Class A
93b14f86-b2ed-4d2b-ad69-490922938b5f|LII|Lennox International Inc.
7fdaa22e-eb5f-4506-98f2-9faa63d1cd85|LEVL|Level One Bancorp, Inc. Common Stock
3e9d58e3-5aab-4c7a-b84a-ca22057e89c6|LEVI|Levi Strauss & Co. Class A Common Stock
99643182-51f6-48c0-b2ad-bcc5c498df2d|LXRX|Lexicon Pharmaceuticals, Inc. Common Stock
7ac59904-f084-4e10-a7e3-15822f7bdd05|LX|LexinFintech Holdings Ltd. American Depositary Shares
be503f99-bc2e-43d7-be07-cbdbeaabedfa|LXP|Lexington Realty Trust
b8f3bef6-dce2-4192-b8a1-1a0e66eb36f9|LBRDA|Liberty Broadband Corporation Class A Common Stock
f249c073-a9e2-4e65-b800-a072d6334648|LBRDK|Liberty Broadband Corporation Class C Common Stock
f6196d83-1b52-44af-80ba-ad2978f533ad|LBTYA|Liberty Global plc Class A Ordinary Shares
96b4b05a-b095-458e-b85a-70cf9d1865aa|LBTYB|Liberty Global plc Class B Ordinary Shares
e75e8dc5-1942-47d8-ac44-456069eba06c|LBTYK|Liberty Global plc Class C Ordinary Shares
1a55f863-0670-4759-8b50-7b60b2ca8fdf|FWONA|Liberty Media Corporation Series A Liberty Formula One Common Stock
3a7c21c0-0ca2-4279-958d-ae120229f523|FWONK|Liberty Media Corporation Series C Liberty Formula One Common Stock
fa938495-578a-467e-bd19-42688bc1a836|LBRT|Liberty Oilfield Services Inc. Class A Common Stock
febd8ee1-a4f1-427c-9aa1-52e7c5b02688|LTRPA|Liberty TripAdvisor Holdings, Inc. Series A Common Stock
c2940fb8-e9be-4f7c-9db0-4b4c92eec31c|LTRPB|Liberty TripAdvisor Holdings, Inc. Series B Common Stock
bad1c567-d05d-49b6-9580-172605216165|LSAQ|LifeSci Acquisition II Corp. Common Stock
8a7ae607-8a14-4653-91d3-50482a802ee0|LCUT|Lifetime Brands, Inc. Common Stock
606d8399-7cf9-496f-ae5f-312e937412d9|LFVN|Lifevantage Corporation Common Stock (Delaware)
67afe992-1fb9-4c18-adc9-bd6782075f8b|LWAY|Lifeway Foods, Inc. Common Stock
2da6a09c-79a9-421d-b530-4420a60bb7b4|LGND|Ligand Pharmaceuticals Incorporated Common Stock
5fe04dea-6e7c-4223-8e76-195990345838|LPTH|LightPath Technologies, Inc. Class A Common Stock
13d52645-b42f-47a6-bb26-8b9c846110dc|LTBR|Lightbridge Corporation Common Stock
354328e0-7e2a-44ef-ad1a-26e9823a0931|LMB|Limbach Holdings, Inc. Common Stock
cdcc8b55-c0b2-419b-9864-70e735270d8c|LLNW|Limelight Networks, Inc. Common Stock
88c16be5-78b6-40ae-b1f8-37afcb62fa01|LMST|Limestone Bancorp, Inc. Common Stock
3f9a41c5-a86b-4120-80b8-8cf1616c3909|LMNL|Liminal BioSciences Inc. Common Shares
7360cef4-4723-422b-a25f-3ebcbba710bd|LMNR|Limoneira Co Common Stock
e137ac38-0f63-4e33-9a76-cba054c484b8|LINC|Lincoln Educational Services Corporation Common Stock
63a2761d-d466-4aec-ac30-73e7fd76c57f|LECO|Lincoln Electric Holdings, Inc. Common Shares
e134e1a0-2111-410e-89bf-588f9d5f9976|LNC|Lincoln National Corp.
b25ba0bb-dd02-4ba7-ade0-6daad0c46b03|LIND|Lindblad Expeditions Holdings Inc. Common Stock
b06e3c34-c4a4-4d44-a376-a4baae5974ac|LIN|Linde plc Ordinary Share
8875583b-6fb1-4afc-bc9d-f00fae3fc8e2|LNN|Lindsay Corporation
3e407c53-5b7b-47a2-beef-40f8ad510945|LCTX|Lineage Cell Therapeutics, Inc.
c06f3f1f-5a58-4c17-b6f4-f3bfc3136895|LGHL|Lion Group Holding Ltd. American Depositary Share
c5c26d70-f26d-4596-892a-113427188760|LCAP|Lionheart Acquisition Corp. II Class A Common Stock
ec8545ca-7f56-414a-977f-877d8d7193e0|LPCN|Lipocine Inc. Common Stock
73eda64f-0a5a-42c8-836d-857c8e18203f|LIQT|LiqTech International, Inc. Common Stock
7ab2e30f-10d5-415d-9be3-bf7be7ac4f2c|LQDA|Liquidia Corporation Common Stock
bd18b1ce-f3ad-4810-8642-a912148f81d3|LQDT|Liquidity Services, Inc. Common Stock
6fa57c3a-218a-423c-8b52-ef5f24ea7ac9|LAD|Lithia Motors, Inc.
b6e11923-2fed-4aad-b30f-483da2ca16a0|LFUS|Littelfuse, Inc. Common Stock
f2d0ea22-d99c-4dd7-a400-8df752c5a3f6|LIVN|LivaNova PLC Ordinary Shares
b9f7677c-965f-4074-b87b-cea5c848b6ce|LYV|Live Nation Entertainment Inc.
5170a914-07e2-4282-98d5-0aead7c9c623|LOB|Live Oak Bancshares, Inc. Common Stock
8844dfa6-217a-4e43-99dd-8be03a90b822|LIVE|Live Ventures Incorporated Common Stock
bd167b44-5f4a-4b11-a073-8bed72da7a39|LPSN|LivePerson, Inc. Common Stock
fc7c9893-4dd7-45e0-85d7-daa5bcc1cf5d|LIVX|LiveXLive Media, Inc. Common Stock
12c121d5-0024-4788-9bf4-38e471c3a268|LTHM|Livent Corporation
834713ca-ae58-4e49-97ba-51ad22b801f2|LXEH|Lixiang Education Holding Co., Ltd. American Depositary Shares
86f3f75f-3290-4454-8c06-d7a00a15901a|LIXT|Lixte Biotechnology Holdings, Inc. Common Stock
86f3f75f-3290-4454-8c06-d7a00a15901a|LIXT|Lixte Biotechnology Holdings, Inc. Common Stock
33e71bb8-7dfb-446c-9e5a-44e9d7eba86e|LYG|Lloyds Banking Group PLC
6ae1929e-adcd-4de1-9647-25763c8a4548|LMT|Lockheed Martin Corp.
225a5e8a-938e-4a95-8bcb-3989a3df618d|L|Loews Corporation
5c5aee15-3aeb-4d04-a9ec-7a4518a73271|LOGC|LogicBio Therapeutics, Inc. Common Stock
cde5921a-74ce-47ec-badf-7bca6da58d94|LGVN|Longeveron Inc. Class A Common Stock
e6dd8779-020e-4b07-a28d-1e7c85a6047c|LOOP|Loop Industries, Inc. Common Stock
a576c5fe-48ef-4b78-9497-068055937a0d|LORL|Loral Space and Communications, Inc. Common Stock
0ef02023-3903-4383-a028-c0d79990cf6e|LPX|Louisiana-Pacific Corp.
a6ffe329-5ea3-4bb8-b58a-06ed1432dd50|LOW|Lowe's Companies Inc.
d3a02f85-b370-465b-96d7-239885cc8c8d|LUB|Luby's Inc.
fb42c108-2254-46c3-a1ef-1f70973c5b8f|LHDX|Lucira Health, Inc. Common Stock
87586b24-4383-428d-85ad-9fbdc89e9e46|LL|Lumber Liquidators Holdings, Inc.
8c71bd01-e130-4c85-90b5-abef440c2029|LUMN|Lumen Technologies, Inc.
363b9094-c5ae-4899-bbc0-f94b27c87a6e|LITE|Lumentum Holdings Inc. Common Stock
da64fc2f-223f-47df-9c7b-0e28d6df3e8e|LUMO|Lumos Pharma, Inc. Common Stock
77909871-a9a3-4852-bedf-c821f8e3473f|LUNA|Luna Innovations Incorporated Common Stock
6b09f6a0-714f-4b3e-b5b7-691855bc5dd9|LKCO|Luokung Technology Corp Ordinary Shares
e81bb283-b619-4b5d-a356-8af11710d16d|LBC|Luther Burbank Corporation Common Stock
598da8a4-ac40-43ae-9c77-623ffbbecad2|LXFR|Luxfer Holdings PLC Ordinary Shares
24b1910b-50ed-4aab-bd64-ecd41f75b8ca|LDL|Lydall, Inc.
c2363fcb-1ee8-4e46-8ab0-36fd4ab5f89a|LYFT|Lyft, Inc. Class A Common Stock
ef918bdf-cce8-4282-b7f4-ac24b881f7e3|LYB|LyondellBasell Industries N.V. Class A
20ebd279-1ca0-4efb-8301-26b806c05019|LYRA|Lyra Therapeutics, Inc. Common Stock
c116ed61-e58f-45af-8b63-499fac4d0cab|MTB|M&T Bank Corp.
1d040c95-eed6-47ae-8512-e73afbdc29d5|MDC|M.D.C. Holdings, Inc.
a1a4ce8f-e801-404f-a374-3e4b7d43765b|MHO|M/I Homes, Inc.
6fde6f4a-e547-4017-827e-27f4acb57051|MTSI|MACOM Technology Solutions Holdings, Inc. Common Stock
9008aeea-4f98-4d1d-972d-d2dc9a9c0722|MANU|MANCHESTER UNITED PLC
13b09088-0327-4e10-a650-f1b07720d4f9|MN|MANNING & NAPIER, INC.
639306f2-59d8-46e0-95e7-0fe917d34f13|MPC|MARATHON PETROLEUM CORPORATION
1c654754-2f63-464f-bfa2-22b2aa90517b|MMI|MARCUS & MILLICHAP
bc79be44-24e9-4544-9cf7-cb8518ef6c03|VAC|MARRIOTT VACATIONS WORLDWIDE CORPORATION
bfb36d33-18c5-4481-8405-f47dbc47c823|DOOR|MASONITE INTERNATIONAL CORP
2f00ea44-09ec-47cf-8bd5-63db689b8a88|MTDR|MATADOR RESOURCES COMPANY
69b78dfb-166b-4039-be92-78ded2ab247f|MMS|MAXIMUS, Inc.
8057a280-5ebc-414e-bf77-c2771c4d481b|MXL|MAXLINEAR, INC.
2357d45b-2c16-4528-87b9-ffc70350ad89|MBI|MBIA Inc.
e0a07b60-ab54-42c0-899d-0639bbc04a2a|MUX|MCEWEN MINING, INC.
ce7d5467-6322-4904-a730-037b1fbfca6b|MDJH|MDJM LTD Ordinary Share
0beedfed-afb1-44ec-937e-54c27e389b8a|MDU|MDU Resources Group, Inc.
1b32cabf-3ddc-4760-9a2c-69ffccb15f4b|MEIP|MEI Pharma, Inc. Common Stock
adc664d6-c85f-4ab0-8383-0c40a34fa4bf|MTSL|MER Telemanagement Solutions Ltd. Common Shares
f0b54b2d-c8fc-4f08-a6f9-a5bf658e105b|MTOR|MERITOR, Inc.
02ccb4e6-a9a4-4d35-b7e5-90de9cf2d29f|MFA|MFA Financial, Inc
9d2a2624-518d-4815-9bcc-cf4c2324e362|MGEE|MGE Energy, Inc
4f61fde7-8106-4dd6-b743-9f9cb5fc536a|MTG|MGIC Investment Corp.
5d3d621d-9701-43aa-b826-26bb7856f980|MGP|MGM Growth Properties LLC  Class A common shares representing limited liability company interests
4eca36dd-edaf-4d57-a0cd-5ddce8c27679|MGM|MGM RESORTS INTERNATIONAL
1ef246b6-4662-4197-83ec-eb0f6edb960d|MGPI|MGP Ingredients, Inc.
89600001-ea10-4f8a-a083-014d588261a5|MICT|MICT, Inc. Common Stock
593ca22b-3625-49a9-90e0-476cb7fb1c09|MSON|MISONIX, Inc. Common Stock (DE)
6c8602c3-d91f-4e06-afd1-63be0d327d49|MIXT|MIX TELEMATICS LIMITED
29644816-8d50-4530-89df-4d77719dce22|MKSI|MKS Instruments, Inc. Common Stock
afef6fc1-327b-413d-bcbb-3f0691eb632b|MMAC|MMA Capital Holdings, Inc. Common Stock
741c8dfb-1211-4230-a10a-bcac0c3a2787|MTC|MMTec, Inc. Common Shares
89e7af48-0604-4d48-bd08-d35d386888a2|MODN|MODEL N, INC.
36e8b3ed-d182-4bbf-9226-9d9953fb4cd7|MC|MOELIS & COMPANY
25864b3a-bdbe-497b-9fa8-c66a83ceeb84|MOGU|MOGU Inc.
664a0bfd-263e-4109-b0a1-e9ee2564026b|MPLX|MPLX LP
e0b11363-1259-4c28-b2f8-4c7f538b1b75|MRC|MRC GLOBAL INC.
0442557b-22bb-486a-a0ff-324efadd31ce|MSM|MSC Industrial Direct Co., Inc. Class A
0ef68826-b0f7-45b8-b273-8251f7133f0a|MSCI|MSCI, Inc.
f6e58946-f57b-44a7-a79f-aa8f198aed92|MUSA|MURPHY USA INC.
2087d49d-c32d-471b-aa01-b2f24facef14|MVBF|MVB Financial Corp. Common Stock
b1cebeea-565e-48d5-80f1-1f78e6289ccb|MYRG|MYR Group, Inc. Common Stock
96d10e4e-89db-4db3-88ac-6a6b015db88f|MCBC|Macatawa Bank Corporation Common Stock
70452dde-1fbe-4d9a-869e-34e79ec2076e|CLI|Mack-Cali Realty Corp.
b44f576f-e2b9-44b0-91d5-ed204455e9eb|MFNC|Mackinac Financial Corporation Common Stock
525fac4d-65ea-4a3f-adbe-63f041a16526|MIC|Macquarie Infrastructure Company LLC
9c23f334-78a7-47e0-82b7-e8f61e907678|MGNX|MacroGenics, Inc. Common Stock
b3001dcc-4903-413c-b91a-985feacf5284|M|Macy's Inc.
c9fc919f-65dc-4fc0-b322-2a811ae55991|MSGE|Madison Square Garden Entertainment Corp.
2d2f348b-f191-4841-b089-8b041539a973|MSGS|Madison Square Garden Sports Corp.
7556ca4d-fe04-4a24-aebc-57857390efcb|MDGL|Madrigal Pharmaceuticals, Inc. Common Stock
6fbaa91e-56fd-485e-b5fa-94d7c38d9387|MGLN|Magellan Health, Inc. Common Stock
96f198b8-9215-462c-8012-4282e5e9ecd5|MMP|Magellan Midstream Partners, L.P.
216d98f3-d3c7-4c42-aada-84f4d7307e7d|MGTA|Magenta Therapeutics, Inc. Common Stock
9767ecdd-7500-45a5-af5c-5f196547dfc7|MGY|Magnolia Oil & Gas Corporation Class A Common Stock
091ea868-04e0-41f6-9bc7-28067b3f8435|MGYR|Magyar Bancorp, Inc. Common Stock
38414859-48e3-4f88-8298-4bc0960f324d|MHLD|Maiden Holdings, Ltd.
27155f8a-2e13-4098-a54b-d63ac819aa9c|MAIN|Main Street Capital Corporation
32fa0464-83db-4acf-b10c-38049d71a8da|MNSB|MainStreet Bancshares, Inc. Common Stock
64347090-cd04-42f3-bb4c-7e8b705a2a59|MMYT|MakeMyTrip Limited Ordinary Shares
a71d4cfa-9348-418e-ad42-9ce2c91e7ca8|MLAC|Malacca Straits Acquisition Company Limited Class A Ordinary Shares
48198be6-e748-4223-9963-d4ec37b4cd34|MBUU|Malibu Boats, Inc. Class A Common Stock
64addafc-02cb-456f-bbaf-0ff102a4903c|MACU|Mallard Acquisition Corp. Common stock
14bc5a3e-d39e-4786-b5a5-e6a6e4e238e8|MLVF|Malvern Bancorp, Inc. Common Stock
916db47f-36fe-480c-93c1-b9682d7a180f|MMMB|MamaMancini's Holdings, Inc. Common Stock
1200d1bf-a0d4-4b5b-9cd6-84d3682596db|TUSK|Mammoth Energy Services, Inc. Common Stock
3a14f616-e1bb-45ee-b484-ab294f974c00|MANT|ManTech International Corporation Common Stock $0.01 Par Value
6007d5bb-953b-4910-89c1-aa87ae9e75c9|MANH|Manhattan Associates, Inc. Common Stock
ff26e4bb-889d-45c8-b622-d4ff7e5e64b2|MNTX|Manitex International, Inc. Common Stock
d1bc5ab2-61a6-44c6-bf8b-02a6d5779077|MNKD|MannKind Corporation Common Stock
e3c5cf37-1a5f-4715-81c2-560053ade4b9|MTEX|Mannatech, Incorporated Common Stock
b4103c68-7fc5-4d44-9c71-c05013210afc|MAN|ManpowerGroup
1fb76b76-ae65-4f8c-8c36-0789ee062686|MARA|Marathon Digital Holdings, Inc. Common Stock
cf29c5fe-b808-4e87-be3b-6a10d1f67778|MRO|Marathon Oil Corporation
7c13725b-880d-4e58-8ec4-a95feee89221|MCHX|Marchex, Inc. Class B Common Stock
5782ebca-73ef-4829-ab8a-517507c2749a|MRIN|Marin Software Incorporated Common Stock
24ff9570-3871-4b66-9009-eeb10c4af2c4|MPX|Marine Products Corp.
340703b5-a2f5-4497-9910-864d6526c517|HZO|MarineMax, Inc.
48562f9f-4b1c-4120-826b-42503532effe|MRNS|Marinus Pharmaceuticals, Inc. Common Stock
5e21acde-2fc3-45c0-8fb3-4d20e0738299|MKL|Markel Corporation
3cfc567c-d7ec-4855-9399-96b7d197c63a|MRKR|Marker Therapeutics, Inc. Common Stock
c9ba3fb3-4daf-4f43-981e-ef531850a6bd|MKTX|MarketAxess Holdings, Inc. Common Stock
639c78cc-cd1f-4a09-8c2d-89c6b88a2bbd|MRLN|Marlin Business Services Corp. Common Stock
bd10e4a3-a39d-4726-91cd-8b4d68a635ab|MAR|Marriott International Class A Common Stock
2af09fdf-12be-4106-b69e-6f4cce4d6d55|MBII|Marrone Bio Innovations, Inc. Common Stock
219700d3-c988-4d18-b38d-6a3be1156833|MMC|Marsh & McLennan Companies, Inc.
430eaf00-8448-4351-9b15-bba7df2250bc|MRTN|Marten Transport, Ltd. Common Stock
154033d6-32bc-43e0-8344-9a07e54e7c32|MLM|Martin Marietta Materials
723c21be-11af-4450-9b64-20346a6905fc|MRVL|Marvell Technology, Inc. Common Stock
210c962e-3846-4468-bb99-67905302a7dd|MTZ|MasTec, Inc.
3d9e6406-e27a-4c27-a898-ab1670650b5a|MAS|Masco Corporation
60b46664-b3eb-48f4-a72b-831e56b63673|MASI|Masimo Corporation Common Stock
3e64918b-9286-41c1-be86-2a454c8aef58|MHH|Mastech Digital, Inc.
b53c468d-a121-43ca-9525-752aa0a17979|MCFT|MasterCraft Boat Holdings, Inc. Common Stock
2140998d-7f62-46f2-a9b2-e44350bd4807|MA|Mastercard Incorporated
3ea63016-3f73-4588-b047-0efcfda49a65|MTCH|Match Group, Inc. Common Stock
00aa58d7-55a9-4a39-9045-c7415d8d1a06|MTLS|Materialise NV American Depositary Shares
b712acfe-2481-47ae-8151-c3e1b71c7c0d|MTRN|Materion Corporation
6e3624b2-78b7-46c2-be0e-1b96a319adb0|MTNB|Matinas BioPharma Holdings, Inc.
136eaaf2-e300-4d73-89b6-3bd53c849427|MTRX|Matrix Service Company Common Stock
949922e8-b577-4d30-832e-a825ab3366e5|MATX|Matsons, Inc.
8ace7574-1e55-48d9-bf01-90f4d0f9589d|MAT|Mattel, Inc. Common Stock
093571ba-140a-43f9-9d5d-78f93090c7dd|MATW|Matthews International Corporation Class A Common Stock
fdbf75e0-eafb-4b1c-a63f-cf0ac1955fb2|MLP|Maui Land & Pineapple Co.
32d44d42-d38d-422f-8052-fc14fb88d975|MAXR|Maxar Technologies Inc. Common Stock
e2d17bd0-1efb-4e36-adbd-1d46eff20117|MAXN|Maxeon Solar Technologies, Ltd. Ordinary Shares
8b386a5b-251e-4efd-93cb-0f3db672527c|MXIM|Maxim Integrated Products, Inc. Common Stock
1b4bc930-738d-4499-82f6-296dd3001130|MEC|Mayville Engineering Company, Inc.
e91e923c-0f41-472e-a81a-919d9d2d7094|MCFE|McAfee Corp. Class A Common Stock
45c52e44-2c57-4886-9ec0-be254b4a8590|MKC|McCormick & Company, Incorporated Non-VTG CS
e077638f-a5c9-47e4-a7ce-2bfabf5ff698|MCD|McDonald's Corporation
3a8a5d92-24b1-4bdd-b52b-6fa4674c6448|MGRC|McGrath RentCorp Common Stock
73706fa6-f7b8-4919-9381-ff7377a56726|MCK|McKesson Corporation
41b6b3f6-5216-4599-a3e8-4ec06eded7a6|MKTY|Mechanical Technology Incorporated Common Stock (Nevada)
8189d911-e9b5-4034-9eef-fa1f2c87ff27|MTL|Mechel PAO American Depository Shares, each representing two ordinary shares (ADSs)
4da1a0f0-a031-498a-a4b3-dba5fd991a34|MDRR|Medalist Diversified REIT, Inc. Common Stock
0951485e-fdac-491b-8cc2-67ea543c5f7c|MDLA|Medallia, Inc.
2f882aeb-d086-428b-8b36-41106f742ae2|MFIN|Medallion Financial Corp. Common Stock
2ee0e919-0a3a-41de-a7cc-b7ac9d94e125|MDWD|MediWound Ltd. Ordinary Shares
4920b347-6f8c-4eaf-a1db-6fbb43355080|MAX|MediaAlpha, Inc.
abc8f93b-8f15-4018-b86a-c98b2d1dca4c|MDIA|Mediaco Holding Inc. Class A Common Stock
4acef416-a38b-42e9-9f35-db5742c6f3f0|MPW|Medical Properties Trust, Inc.
4ee83ece-3624-4cbb-aa23-d5b9b31a1776|MED|Medifast, Inc.
1f42101a-e67c-4930-9673-af331ab04d8f|MD|Mednax, Inc (Holding Company)
66c81369-ee1f-48a4-a247-c1bcfaa4f899|MEDP|Medpace Holdings, Inc. Common Stock
1fc2849e-26d5-4f49-add6-2f913ded54c9|MDT|Medtronic plc
0dd74470-bb09-4b40-a9a1-cf8f072a0b8f|MGTX|MeiraGTx Holdings plc Ordinary Shares
bbd1c825-9cf5-428d-933b-f98a3cfdc620|MLCO|Melco Resorts & Entertainment Limited American Depositary Shares
c85841d1-e05b-4f3c-9e9c-cc8fd3949fbb|MELI|MercadoLibre, Inc. Common Stock
4b8662bc-f1f6-4958-a69b-b4310a3bcb1d|MBWM|Mercantile Bank Corporation Common Stock
be3df889-1ca5-48c7-ae9e-692d67c0bdf4|MERC|Mercer International Inc. Common Stock
75c9e191-bf26-4eed-891a-b9c862189c96|MBIN|Merchants Bancorp Common Stock
0d56791f-7395-40fa-853b-7b852bd9a7bf|MRK|Merck & Co., Inc.
5d52083e-3e15-464d-b4d3-52dc2b150480|MFH|Mercurity Fintech Holding Inc. ADS
a556c17f-e9f6-44be-8f6c-399325816a10|MCY|Mercury General Corp.
2ce5c133-afda-488f-90f2-529c118f551e|MRCY|Mercury Systems Inc Common Stock
fee6d449-30b4-456b-8cf8-d14c9f192729|MDP|Meredith Corporation
9ce59823-f239-4a30-a435-4a7a3625ba54|MCMJ|Merida Merger Corp. I Common Stock
d301d463-06d6-488b-8974-176936b2ef03|EBSB|Meridian Bancorp, Inc. Common Stock
927e1f42-091e-405e-a900-7cf2c239cfeb|VIVO|Meridian Bioscience Inc. Common Stock
9d8523c6-a835-4c70-be0d-3c2b11762368|MRBK|Meridian Corporation Common Stock
7272d97a-978d-44dd-ae0b-854e6eb9cc90|MMSI|Merit Medical Systems, Inc. Common Stock
dd4e21ef-a943-44a8-8abd-d0f885315a04|MTH|Meritage Homes Corporation
9b37dd2d-960c-46b7-a914-eba6b21e0b99|MACK|Merrimack Pharmaceuticals, Inc. Common Stock
dcb0f9bd-2944-4e97-8787-9fdf7bf8fef1|MRSN|Mersana Therapeutics, Inc. Common Stock
10ce9be1-ebe6-436c-ab91-4bd989ce1c71|MRUS|Merus N.V. Common Shares
206231f6-4b79-436b-8fb2-fa4a43785ea0|MESA|Mesa Air Group, Inc. Common Stock
